pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
mobley_9733743~mobley_1261349,-1.507557,-3.923425,-2.130714,-0.575885,1.287342,0.5736757131852028
mobley_9478823~mobley_3746675,-64.453867,-135.173614,-30.652983,-18.114902,-31.338038,14.162453567519512
mobley_1046331~mobley_2850833,-34.80959,-36.710011,-40.041279,-40.725375,-33.970019,1.357846206726535
mobley_6632459~mobley_5935995,-3.250701,-3.02255,-3.35035,-3.129837,-3.156373,1.3097546374262208
mobley_1017962~mobley_9114381,-30.827649,-30.950864,-30.502482,-30.472107,-30.714076,0.0922383517061095
mobley_1107178~mobley_2198613,2.661301,2.180442,1.822192,2.095696,2.706984,0.17033587435651948
mobley_1036761~mobley_1760914,68.05968,64.89223,67.633993,65.868389,65.431854,0.6232163021504982
mobley_9794857~mobley_1803862,16.486502,16.457479,16.676557,16.673404,16.718562,0.03604590614782444
mobley_9794857~mobley_299266,40.471859,40.175621,39.712082,39.998976,40.807452,0.1261800892116763
mobley_1662128~mobley_1792062,-9.085637,-10.690884,-8.749389,-9.335851,-10.289763,0.3687202229604989
mobley_1899443~mobley_5759258,-22.643669,-23.328641,-22.771469,-22.904593,-22.623707,0.12882705993944
mobley_1363784~mobley_4884177,-12.838566,-12.881503,-13.84369,-13.217033,-13.648198,0.20134259084182862
mobley_1017962~mobley_2422586,3.191435,3.567258,3.575127,3.413237,4.308374,0.1877066443697185
mobley_8426916~mobley_5157661,15.401375,15.773496,15.344808,15.384223,15.202355,0.055496141623149614
mobley_1036761~mobley_20524,40.703608,42.282599,42.124389,42.829107,42.884603,0.3943356339792785
mobley_1893937~mobley_9883303,-11.247922,-11.247922,-11.247922,-11.247922,-11.247922,0.0
mobley_1017962~mobley_4689084,-20.216758,-20.697558,-20.182182,-20.001248,-19.928145,0.13443134024564363
mobley_9478823~mobley_7066554,-17.682192,-17.861349,-17.89849,-17.715142,-18.585042,0.10961122260547365
mobley_1019269~mobley_5952846,17.353829,17.321937,15.040912,17.403917,16.909712,0.45000578595931384
mobley_1923244~mobley_7099614,17.271693,17.044933,17.001911,17.133049,17.151613,0.04677523068291581
mobley_5026370~mobley_8798016,16.148308,16.186094,16.205214,15.920852,15.852868,0.0731489463508533
mobley_9434451~mobley_9246215,42.276796,42.78346,41.98428,42.486126,42.627873,0.09301864070962709
mobley_2043882~mobley_6175884,131.542329,-6.630635,-0.767601,3.914846,4.550452,26.331465366432333
mobley_9281946~mobley_1922649,-15.825005,-14.995487,-16.084753,-15.411032,-15.70957,0.12459976499399973
mobley_1662128~mobley_2213823,-19.732746,-19.928608,-19.967688,-19.969278,-19.678229,0.06219715884540038
mobley_1079207~mobley_7814642,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_1899443~mobley_900088,20.830428,22.541722,21.764048,20.772098,22.652043,0.40220724578510497
mobley_8260524~mobley_6006813,-193.00606,-193.835705,-192.388663,-195.195602,24.663202,13.97498086416191
mobley_5263791~mobley_5467162,-55.88672,-55.563831,-56.774893,-55.893587,-56.437769,5.96133539945143
mobley_9434451~mobley_9624458,3.015513,1.863633,2.806178,1.405231,2.3877,0.19814694120486553
mobley_1363784~mobley_1520842,-45.329965,-45.064439,-45.364558,-45.072992,-45.112911,0.06536611264638652
mobley_1144156~mobley_3269565,-0.53127,-0.87101,-0.337366,-0.734041,-0.519039,0.09264392639099445
mobley_1881249~mobley_2143011,25.928868,25.87575,26.238971,26.776242,25.623777,0.197780527292906
mobley_9257453~mobley_7688753,24.935845,24.935845,24.935845,24.935845,24.935845,0.0
mobley_994483~mobley_1857976,0.061679,-0.203008,-0.438175,0.645268,0.372071,0.12939874644335278
mobley_1019269~mobley_6619554,-5.115639,-4.820807,-5.321015,-4.772922,-5.187828,0.10626704742270757
mobley_1674094~mobley_929676,-25.912139,-25.878091,-27.143261,-25.690723,-27.631605,0.3917697244763051
mobley_2068538~mobley_1199854,-1.9098,-2.187119,-0.953663,-2.638722,-2.039466,0.2768375781563984
mobley_5518547~mobley_7463799,29.644558,31.532601,35.118166,31.678569,29.392857,0.43583404609433457
mobley_9883303~mobley_1881249,-13.911699,-14.139509,-13.912281,-13.927322,-14.07529,0.031859168569328536
mobley_8522124~mobley_4694328,-42.296304,-41.923224,-41.759214,-41.270242,-41.240717,0.20056486621051034
mobley_9434451~mobley_3269565,-2.368484,-2.731555,-2.215208,-2.677267,-2.004679,0.09167868600294549
mobley_1019269~mobley_2422586,6.760304,6.748908,6.849462,6.704215,6.899071,0.03559007956580044
mobley_1017962~mobley_6250025,0.065585,0.482016,0.367592,0.477817,0.511642,0.08255648623130711
mobley_1563176~mobley_1800170,-3.33618,-4.502378,-5.351775,-4.552928,-4.691291,0.32546430139365506
mobley_2043882~mobley_2850833,15.53847,5.523896,-17.869707,7.167257,18.266996,6.373525723108369
mobley_1019269~mobley_4561957,10.401234,9.781362,10.170861,10.105819,10.316238,0.10698236295922814
mobley_1899443~mobley_7610437,-22.213025,-22.218304,-22.433993,-22.065352,-22.168781,0.06015972969935964
mobley_929676~mobley_1875719,7.657137,8.523489,8.075988,8.285827,8.200331,0.09531905262820112
mobley_1520842~mobley_4584540,-14.308338,-13.991808,-16.487883,-5.177938,-11.174728,1.9544588003079006
mobley_2008055~mobley_2410897,-10.763902,-10.903144,-10.697761,-10.782033,-10.836261,0.03462305693522736
mobley_7690440~mobley_2784376,19.018829,18.365281,17.021992,17.72801,19.916071,0.2559036354661199
mobley_1019269~mobley_3738859,4.887629,5.680746,5.851152,5.567121,5.607162,0.1651066238716667
mobley_1019269~mobley_3761215,-7.773169,-8.271924,-12.050579,-6.445121,-10.395319,0.9953578924354596
mobley_9407874~mobley_1017962,11.639804,11.341137,11.190328,11.077002,11.497417,0.06762905687041795
mobley_1571523~mobley_2451097,23.015799,22.605262,23.217475,23.068854,23.426814,0.1356347436792654
mobley_5347550~mobley_8765203,-99.461615,27.98094,56.93531,56.412447,56.689919,19.336064331670045
mobley_1019269~mobley_7106722,8.679978,8.403213,8.517906,8.849501,8.668505,0.07614709705340067
mobley_1036761~mobley_4218209,143.881336,3.380555,37.236425,159.294759,163.398259,33.70832225148027
mobley_1502181~mobley_3378420,3.84365,4.108056,3.652471,3.629509,3.728928,0.08729475790183518
mobley_1019269~mobley_929676,7.313631,7.647564,7.893224,8.423834,7.886216,0.1816141927621296
mobley_1178614~mobley_8691603,3.155904,3.155904,3.155904,3.155904,3.155904,0.0
mobley_9434451~mobley_3370989,6.584262,7.144746,7.966906,7.397204,7.216095,0.1483507130464982
mobley_1328465~mobley_9624458,-45.329965,-8.689296,-8.576381,-8.576381,-8.654504,7.341198032000068
mobley_1563176~mobley_4699732,-3.628359,-2.694331,-2.382892,-2.589882,-3.254059,0.23035274016225638
mobley_1019269~mobley_6235784,3.585278,4.028294,4.598227,3.482141,3.7177,0.2011601559964099
mobley_1571523~mobley_9478823,13.194962,13.130333,13.391683,13.240128,13.440961,0.05899247300681666
mobley_9883303~mobley_1803862,-5.281183,-5.748458,-5.419073,-5.336719,-5.175806,0.0649565988701174
mobley_9913368~mobley_9624458,37.487628,37.487628,37.487628,37.487628,37.487628,2.3684757858670005e-15
mobley_9838013~mobley_7047032,8.878894,9.140674,8.40637,8.92404,8.633571,0.08436139466904671
mobley_1017962~mobley_6248915,-1.341594,-1.486553,-1.305718,-1.758827,-1.295038,0.08732614298192723
mobley_1019269~mobley_9979854,46.668609,47.003131,46.390101,46.092136,46.848968,0.16297063556941746
mobley_9478823~mobley_1079207,-4.38923,-4.687472,-4.372912,-3.634852,-4.143836,0.11694802260332006
mobley_2929847~mobley_4762983,48.05684,48.056905,48.091024,48.541701,48.313521,0.054208557332686216
mobley_9838013~mobley_1075836,25.496974,25.669813,25.75793,25.094839,26.068272,0.10680757847988961
mobley_1875719~mobley_5690766,26.393467,30.953594,25.876196,28.960856,28.389249,0.9171755411988807
mobley_9740891~mobley_2661134,-57.675755,-57.675755,-57.675755,-57.675755,-57.675755,0.0
mobley_1571523~mobley_3727287,37.751201,37.901514,37.867295,37.974997,37.03029,0.172514332460987
mobley_9733743~mobley_4699732,1.165314,-0.480641,0.729916,2.36025,2.00067,0.33412936703275076
mobley_1019269~mobley_900088,46.382626,45.771609,46.392839,48.063688,45.738504,0.4228632022467077
mobley_9434451~mobley_6091882,26.581921,26.121885,26.224252,26.001073,26.212401,0.06468268490531301
mobley_1019269~mobley_4893032,3.220236,3.527454,2.91218,3.104945,3.203638,0.0998312615464715
mobley_1144156~mobley_2294995,3.25207,3.946672,3.33334,3.526831,4.04365,0.16006553460242468
mobley_1662128~mobley_3999471,-13.947838,-13.629233,-12.845137,-13.645175,-13.620699,0.18366745122410794
mobley_1502181~mobley_9617923,1.241419,1.310202,1.493025,0.83328,1.484187,0.12015496440122646
mobley_186894~mobley_4305650,11.986399,11.344544,12.22129,12.077588,11.639182,0.1593918164936957
mobley_2008055~mobley_7532833,2.030122,2.02727,2.121919,2.166528,2.104745,0.02703066031638886
mobley_9913368~mobley_994483,37.487628,37.487628,37.487628,37.487628,37.487628,2.3684757858670005e-15
mobley_1977493~mobley_4699732,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_1674094~mobley_3546460,-36.913493,-36.98449,-37.059264,-36.992914,-37.001052,0.023250297494010117
mobley_9794857~mobley_6929123,12.997644,13.892474,13.693157,13.884392,13.717824,0.1100436217026685
mobley_1424265~mobley_8789465,-0.365058,-0.231758,-0.110259,0.47826,-0.777552,0.20370333742666072
mobley_9942801~mobley_1160109,-22.826439,-22.715811,-21.627908,-22.581152,-22.009105,0.15288685857267828
mobley_2410897~mobley_1857976,8.558126,8.519056,8.169475,8.122805,7.9125,0.12322693349532005
mobley_1079207~mobley_2681549,-18.934755,-18.934755,-18.934755,-18.934755,-18.934755,0.0
mobley_1881249~mobley_1903702,-2.359206,-2.80794,-2.666004,-2.823711,-2.386569,0.10019967374048677
mobley_9913368~mobley_2049967,-20.062218,-20.062218,-20.062218,-20.062218,-20.062218,0.0
mobley_8436428~mobley_900088,43.006968,43.426575,41.686828,45.204512,42.477108,0.5878387012703743
mobley_1563176~mobley_2213823,5.201102,5.121152,4.963056,5.09013,5.075043,0.03850491055385012
mobley_1563176~mobley_186894,-1.128169,-0.687465,-0.741298,-0.789128,-0.986773,0.08265946295651816
mobley_929676~mobley_7859387,-1.488972,-1.147721,-1.031323,-1.66145,-1.403195,0.07623876577274262
mobley_1046331~mobley_4780078,-3.773588,-0.32888,-3.184912,-3.557571,-1.909412,0.642619770724462
mobley_1760914~mobley_9139060,2.701391,2.701391,2.701391,2.701391,2.701391,0.0
mobley_1017962~mobley_4013838,41.470202,41.909976,40.591635,42.818854,41.728218,0.35902153241832246
mobley_1019269~mobley_2792521,14.592178,15.177099,15.360553,15.231692,15.601343,0.16696617773698944
mobley_1662128~mobley_6497672,-1.897333,-1.391733,-1.620187,-1.886667,-1.478912,0.10342226987820369
mobley_929676~mobley_8492526,-1.725474,-1.833693,-2.027191,-1.756752,-1.732204,0.037605360376414446
mobley_1674094~mobley_252413,-9.56557,-9.419648,-9.2044,-10.164803,-10.078382,0.18716299155751903
mobley_1046331~mobley_1733799,-8.580124,-9.80842,-8.084821,-9.679587,-7.830783,0.4055699278441388
mobley_7099614~mobley_1144156,-51.288212,-3.02255,15.039412,-27.356296,-42.388292,6.194276246888761
mobley_9626434~mobley_8754702,-8.982469,-8.893728,-9.01066,-9.121322,-9.094427,0.027180302226592103
mobley_1903702~mobley_1650157,-18.137598,-19.063633,-18.61504,-18.704054,-18.87548,0.1556247916631535
mobley_9507933~mobley_6353617,-48.265761,-48.536582,-55.480969,-52.86814,-49.033697,0.9527395872229003
mobley_1019269~mobley_627267,4.375676,4.02238,3.507795,3.925991,3.5197,0.3591788081279976
mobley_4043951~mobley_7859387,-23.514569,-23.912836,-24.25588,-23.511464,-24.445954,0.09442730126782958
mobley_1899443~mobley_3738859,-19.000657,-18.604055,-18.351795,-17.992823,-18.392156,0.16542114386087395
mobley_1662128~mobley_9112978,5.550947,5.411048,5.023783,5.31669,4.955343,0.11378439866844661
mobley_9838013~mobley_1674094,20.31269,19.658242,19.733305,19.876151,19.424703,0.09821023018027292
mobley_9913368~mobley_1107178,-57.446528,-56.948252,-56.948252,-56.948252,-57.675755,0.10295983637827018
mobley_1662128~mobley_5449201,-20.33816,-20.871492,-21.010367,-20.56193,-20.628993,0.11814914723120094
mobley_9257453~mobley_3144334,23.936266,23.936266,23.936266,23.936266,23.936266,1.1842378929335002e-15
mobley_1469079~mobley_172879,-32.274651,-32.274651,-32.274651,-32.274651,-32.274651,0.0
mobley_1328465~mobley_7768165,-45.329965,-8.689296,-8.689296,-8.576381,-8.654504,7.33554813882835
mobley_9883303~mobley_430089,28.865249,28.794601,28.559563,29.277804,28.281536,0.11049465214622631
mobley_994483~mobley_4305650,-0.340289,-1.636261,-0.845024,-1.424962,-1.749576,0.17689125863266641
mobley_1674094~mobley_1881249,-21.505142,-21.535369,-21.721559,-21.445214,-21.898161,0.08324264379451228
mobley_6812653~mobley_5310099,20.693619,21.948741,21.394245,20.62129,20.872387,0.250287281361958
mobley_1019269~mobley_820789,-24.545054,-24.26561,-25.318736,-24.622113,-24.941069,0.1805962700192341
mobley_1017962~mobley_4630641,10.217571,9.363888,7.908083,9.904607,9.815712,0.4070736490490878
mobley_1328465~mobley_1893815,9.489646,9.489646,8.969665,-1.915125,9.31742,2.2483490415344902
mobley_9478823~mobley_7774695,-7.362429,-8.033708,-13.950034,-6.512261,-7.272798,0.901749009534077
mobley_8765203~mobley_1803862,-43.163017,-42.849178,-42.834215,-43.141906,-43.034445,0.07000951450867228
mobley_1800170~mobley_1107178,-1.901685,-0.968403,-0.956833,-1.287167,-1.198258,0.17222344718893534
mobley_1363784~mobley_6232400,-58.253274,-57.835744,-58.361183,-58.127931,-57.878457,0.10271933866775021
mobley_9434451~mobley_8772587,5.524554,5.380031,5.411417,4.840037,5.575839,0.08770440780500531
mobley_1875719~mobley_6812653,-7.706095,-7.303386,-7.677124,-7.788218,-7.585644,0.08369139263962576
mobley_9942801~mobley_4780078,-11.979126,67.304734,-12.865619,33.984083,29.862012,10.138388859230723
mobley_1873346~mobley_4483973,2.130565,1.470181,1.421031,1.511812,1.903904,0.14004228548856235
mobley_9434451~mobley_8427539,-34.550631,-34.57384,-34.796446,-34.963104,-35.27725,0.0897545647127397
mobley_9434451~mobley_430089,5.20851,4.208596,4.390834,5.645169,4.834272,0.17531074427267718
mobley_1674094~mobley_1662128,22.926899,22.869392,23.700626,25.242678,23.01925,0.44838649762899885
mobley_1017962~mobley_3151666,1.053983,3.266168,3.370167,1.13571,3.978564,0.6109031275621856
mobley_1469079~mobley_4149784,-35.201457,-35.201457,-35.201457,-35.201457,-35.201457,0.0
mobley_1717215~mobley_1967551,-10.282805,-10.364772,-10.582783,-10.342526,-10.19013,0.06500065362086742
mobley_9838013~mobley_2609604,28.796666,28.770302,28.791206,28.787731,28.464829,0.042987063957737826
mobley_3452749~mobley_8127829,6.602661,6.334418,3.589946,1.167253,5.458519,1.0137850713363556
mobley_1424265~mobley_2123854,1.621929,0.395399,1.469739,2.030161,1.307947,0.2704443623897529
mobley_8525830~mobley_1875719,11.740432,11.612723,12.312998,12.415664,12.486262,0.18166057811875405
mobley_2929847~mobley_4013838,76.906974,76.56683,76.30502,76.857755,76.220551,0.06244600605981165
mobley_1019269~mobley_1963873,-30.328807,-29.99656,-30.174407,-29.924567,-29.28672,0.17836830229090614
mobley_9883303~mobley_4177472,6.368566,5.922608,5.440069,4.950621,5.881759,0.16040882389674763
mobley_1469079~mobley_7239499,-35.201457,-35.201457,-35.201457,-35.201457,-35.201457,0.0
mobley_1674094~mobley_2517158,-27.52329,-28.226973,-27.917408,-27.617903,-28.237658,0.1487629830470608
mobley_1674094~mobley_2390199,-27.282475,-27.126695,-27.438721,-27.604722,-28.964008,0.32989969493095894
mobley_1857976~mobley_1328465,11.039388,11.039388,11.039388,11.039388,11.039388,0.0
mobley_9838013~mobley_5310099,30.597284,30.040766,30.239459,30.39246,30.2782,0.061065592636260733
mobley_5390332~mobley_7099614,24.826293,24.766604,24.236194,24.663202,25.411035,0.09310260416358976
mobley_3370989~mobley_1144156,-9.106765,-8.986831,-9.187027,-8.786563,-9.135138,1.3739103017854448
mobley_1708457~mobley_9073553,109.516909,108.799514,109.40092,109.344017,109.534109,0.13465553294514065
mobley_1976156~mobley_9617923,-9.677227,-9.558884,-9.81043,-9.198319,-9.48063,0.1030681799892674
mobley_1899443~mobley_8765203,20.685819,20.114554,20.022248,21.457557,19.956643,0.2836938396996666
mobley_1019269~mobley_9624458,-0.863956,1.960433,0.643932,0.726357,0.697315,0.4481030530921877
mobley_1674094~mobley_820789,-31.898591,-31.869979,-31.558663,-32.125233,-31.833067,0.09039494046991824
mobley_1873346~mobley_2859600,17.67507,17.486804,17.864756,17.635511,17.747647,0.04231138632253078
mobley_1674094~mobley_8739734,8.869321,9.065643,9.02641,9.112189,8.920906,0.04523251416558682
mobley_1571523~mobley_3040612,17.28463,16.616099,17.271005,17.088471,16.782755,0.1335086739264531
mobley_1923244~mobley_6632459,1.211664,1.422392,1.210277,1.341526,1.53426,0.06234779416017858
mobley_9838013~mobley_3867265,1.2828,0.458974,0.050705,0.659409,0.676831,0.13282803296416343
mobley_1923244~mobley_7708038,-2.477146,-2.707257,-2.343135,-2.599602,-2.330053,0.07297960364142844
mobley_1735893~mobley_2792521,48.585849,49.840288,49.467602,49.682292,46.973334,0.5304969214012457
mobley_1019269~mobley_6416775,9.611805,10.33217,10.678402,10.10382,10.019721,0.17623142713846462
mobley_1923244~mobley_186894,-1.28533,-1.575805,-1.483275,-1.399865,-1.441728,0.04786081568318698
mobley_9257453~mobley_2850833,-15.70957,-15.70957,-15.70957,-15.70957,-15.70957,1.1842378929335002e-15
mobley_9257453~mobley_4218209,28.145218,28.145218,28.145218,28.145218,28.145218,0.0
mobley_1520842~mobley_8798016,66.715394,66.980065,66.747083,66.967417,66.832898,0.05463360419796446
mobley_1662128~mobley_778352,10.422584,11.062561,10.575803,11.947664,10.849811,0.2677574643046574
mobley_20524~mobley_7599023,21.261377,21.761085,21.289276,22.320462,20.592523,0.2873175796185468
mobley_929676~mobley_4893032,11.09059,10.902797,11.30475,10.864492,11.338653,0.06554372206180822
mobley_1858644~mobley_7497999,9.539293,10.700355,9.727165,9.920409,9.373138,0.2309831413224782
mobley_1017962~mobley_2213823,8.092769,7.292645,8.26868,7.604754,7.741301,0.1738318576186195
mobley_1231151~mobley_2068538,33.760807,33.760807,33.760807,33.760807,33.760807,0.0
mobley_9478823~mobley_6430250,8.596654,9.745479,8.390042,6.265562,3.586329,0.7258691579453755
mobley_20524~mobley_1873346,19.386523,19.282737,19.112307,19.150242,19.211807,0.04889604057017302
mobley_1563176~mobley_4043951,16.379094,16.861413,17.51669,17.248333,17.076968,0.19208479135751513
mobley_9942801~mobley_1728386,-14.900093,-16.219146,-15.239521,-15.574107,-15.148211,0.15195444543672346
mobley_1017962~mobley_9897248,32.790199,32.252359,31.862967,32.452487,32.071989,0.15934614787637616
mobley_1674094~mobley_2792521,-24.564964,-23.063531,-24.678086,-23.846809,-24.439738,0.3002029279421835
mobley_9838013~mobley_430089,31.901785,32.492223,32.271709,33.184026,32.623329,0.14086991920169967
mobley_1733799~mobley_852937,9.514022,9.079317,9.834805,10.09439,9.629437,0.1694558000038359
mobley_1674094~mobley_4792268,-69.195182,-67.229719,-68.801259,-69.14851,-64.268141,0.9365165037735003
mobley_1231151~mobley_9121449,-13.552891,-1.634691,-1.634691,-0.76735,0.566644,2.568840520810807
mobley_9626434~mobley_7542832,-7.399943,-6.979412,-7.18658,-6.865275,-7.134759,0.0609985422971184
mobley_1017962~mobley_6973347,-21.0271,-20.677662,-21.17245,-20.582517,-20.779607,0.10989048737329385
mobley_1717215~mobley_6929123,-20.801081,-26.480245,-26.480245,-23.775722,-26.40812,1.1241085155842652
mobley_1662128~mobley_2410897,-18.554047,-18.652685,-18.325937,-18.475873,-18.22576,0.076877278727593
mobley_1017962~mobley_3639400,3.553924,3.184435,3.891067,3.760353,3.584594,0.11944796907214453
mobley_8668219~mobley_3414356,-28.317968,-28.487996,-28.72252,-28.449633,-28.229618,0.08406972998886104
mobley_1231151~mobley_7326982,-13.850157,-13.617066,-13.617066,-13.694991,-13.694991,0.042556436196420376
mobley_2043882~mobley_6430250,23.025492,7.867337,26.689525,7.183129,18.320295,3.943223731820623
mobley_1674094~mobley_1827204,-41.664087,-42.346776,-41.82381,-42.0506,-42.467704,0.15174368075066497
mobley_1563176~mobley_1803862,2.114652,1.950238,2.184489,2.892118,2.598371,0.17293810698472445
mobley_9624458~mobley_1231151,-31.911466,-31.911466,-31.911466,-31.911466,-31.911466,0.0
mobley_1571523~mobley_8127829,12.97777,14.754623,12.414065,15.558082,20.242156,1.3865260951931415
mobley_1424265~mobley_7688753,10.114349,10.41228,10.467793,10.666482,10.584065,0.0946662034220238
mobley_1019269~mobley_303222,26.367818,28.044578,28.083527,30.019017,27.622232,0.5868712429286856
mobley_2043882~mobley_9942801,25.392587,28.866862,27.824409,30.356019,30.676174,0.9579055934331631
mobley_9913368~mobley_2068538,-20.062218,-20.062218,-20.062218,-20.062218,-20.062218,0.0
mobley_9434451~mobley_6235784,5.940884,5.105395,4.964442,4.393199,4.80717,0.16958211670167994
mobley_1905088~mobley_1873346,-1.961268,-1.79125,-1.608872,-1.556293,-1.547337,0.08018878227221062
mobley_1019269~mobley_7326982,-7.202049,-15.063343,-15.033225,-14.756679,-15.528642,1.583543943032703
mobley_1017962~mobley_5890803,0.238972,0.276919,0.256296,0.228803,0.59432,0.06929778674315651
mobley_9257453~mobley_3515580,23.936266,23.936266,23.936266,23.936266,23.936266,1.1842378929335002e-15
mobley_1662128~mobley_2996632,-13.209667,-12.408148,-12.071637,-12.705854,-12.599662,0.18693162117699597
mobley_1563176~mobley_5286200,-0.02016,0.578036,0.112747,0.21644,0.183807,0.0996299915622801
mobley_929676~mobley_9197172,10.156914,10.644817,10.79379,10.850393,10.485052,0.08311235895618782
mobley_9794857~mobley_8739734,18.284971,18.245129,18.911486,18.032224,17.727771,0.12982818221555575
mobley_4762983~mobley_778352,22.442029,21.415872,23.236524,23.376436,22.057253,1.7165735671562308
mobley_1674094~mobley_8492526,-18.301437,-18.514729,-18.535061,-18.50828,-18.597133,0.050000421148226205
mobley_9794857~mobley_3414356,-4.814048,-4.548041,-4.912506,-4.92392,-4.884429,0.04653475762739076
mobley_1800170~mobley_2008055,3.845746,3.9471,4.132759,3.657522,3.830349,0.07793850792990584
mobley_1017962~mobley_3546460,-5.469048,-5.483255,-5.235637,-5.57404,-5.496653,0.05699462052211603
mobley_1662128~mobley_8048190,-68.344399,-68.646189,-68.675652,-68.824118,-69.336282,0.16261332103397905
mobley_1977493~mobley_4465023,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_9838013~mobley_8337977,2.837435,3.585418,3.178123,3.249155,2.681551,0.10623038348369707
mobley_9624458~mobley_210639,-31.911466,-31.911466,-31.911466,-31.911466,-31.911466,0.0
mobley_9838013~mobley_9121449,56.190916,54.791689,55.493957,56.097436,54.588887,0.21824722362220364
mobley_8573194~mobley_8525830,0.727114,0.622693,0.692869,0.792435,1.254958,0.11261632173952406
mobley_9478823~mobley_3398536,1.113064,0.497907,1.547436,2.189638,2.214605,0.21815569849740093
mobley_9257453~mobley_7295828,2.604961,2.604961,2.604961,2.604961,2.604961,0.0
mobley_1571523~mobley_7688753,18.013569,17.833004,18.006979,17.321895,17.286865,0.1618041301078561
mobley_1717215~mobley_2310185,-8.150837,-7.805882,-7.914691,-7.921088,-8.221974,0.07847575951757309
mobley_1827204~mobley_8467917,22.654214,22.163675,22.796555,22.746179,23.232985,0.17080936013275122
mobley_9617923~mobley_4694328,10.403687,11.132221,10.941102,10.978534,10.714596,0.08442264962884993
mobley_9733743~mobley_1674094,9.601896,9.72692,9.534734,10.060482,9.660017,0.061063718579638895
mobley_1017962~mobley_1827204,1.837738,1.613508,1.698302,1.472207,1.672978,0.05943418081676571
mobley_6571751~mobley_7497999,27.040592,28.069463,30.640868,27.092759,27.713226,0.6611644601504683
mobley_1722522~mobley_1592519,4.044205,3.800779,4.225887,4.100532,3.706023,0.09648634828119472
mobley_7009711~mobley_2923700,33.919353,32.127363,32.390837,40.308453,36.317084,1.5189002646584797
mobley_1674094~mobley_9246215,25.046937,23.483033,25.607351,28.453843,28.189744,0.9511042527386575
mobley_9740891~mobley_2123854,-15.259407,-15.259407,-15.259407,-15.259407,-15.259407,5.921189464667501e-16
mobley_9897248~mobley_3151666,-45.938597,-49.583233,-50.537707,-48.707753,-47.755111,0.5267162307672949
mobley_9838013~mobley_8739734,28.752269,28.892143,28.6035,28.77262,28.789831,0.0463904437450215
mobley_1019269~mobley_5816127,18.750188,18.842017,18.864602,18.742331,18.753097,0.025970548667673447
mobley_9733743~mobley_7758918,-23.613386,-21.782827,-22.062235,-24.490661,-23.114718,0.33238436089059403
mobley_1873346~mobley_20524,-19.20994,-19.161454,-19.185353,-19.276924,-19.302232,0.026901571369717707
mobley_9624458~mobley_7047032,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_1873346~mobley_6571751,-24.419915,-23.975287,-24.293707,-25.145295,-24.351016,0.12850237533852996
mobley_2043882~mobley_2354112,21.99311,22.07206,24.484039,23.229408,21.448647,0.5435106919442704
mobley_1708457~mobley_2049967,108.429238,107.89333,108.354966,109.254196,108.764594,0.22640710891630395
mobley_9257453~mobley_3682850,28.145218,28.145218,28.145218,28.145218,28.145218,0.0
mobley_1019269~mobley_2178600,-8.779472,-2.957317,4.99012,4.99012,10.980572,3.458206826177052
mobley_1662128~mobley_4305650,6.33494,5.78239,5.945578,5.950471,6.175023,0.09707929218767501
mobley_1855337~mobley_4219614,11.039388,11.039388,11.039388,11.039388,11.039388,0.0
mobley_9478823~mobley_7010316,-37.706208,-41.633085,-29.466614,-40.567209,-39.421031,1.4485500171060346
mobley_1563176~mobley_9185328,-4.372203,-4.531249,-4.080942,-4.243578,-4.438812,0.07860172182299818
mobley_9838013~mobley_7610437,23.944934,24.601538,24.124479,23.838507,24.107523,0.08716310699510448
mobley_9257453~mobley_6257907,-15.259407,-15.259407,-15.259407,-15.259407,-15.259407,5.921189464667501e-16
mobley_9624458~mobley_6497672,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_9407874~mobley_4762983,28.160847,28.007733,28.638076,27.999214,28.715928,0.10354303741742713
mobley_1735893~mobley_3546460,23.839032,23.933475,23.756537,23.580568,23.553241,0.0733262885332405
mobley_1893937~mobley_6060301,66.684833,26.550274,-8.456042,-4.687883,44.724639,7.160415299492953
mobley_1873346~mobley_5518547,-31.360514,-31.919275,-31.715857,-31.545716,-31.35182,0.10839071969066355
mobley_9838013~mobley_8772587,18.456099,18.225257,17.446142,17.834997,17.237908,0.15243685993480108
mobley_1017962~mobley_8789864,-38.677948,-39.631327,-39.467292,-38.929557,-40.143043,0.259641953680178
mobley_1563176~mobley_7047032,-13.001803,-11.691266,-12.214428,-12.389897,-12.064537,0.21565235750795772
mobley_1231151~mobley_7099614,5.905071,5.905071,5.905071,5.905071,5.905071,0.0
mobley_1722522~mobley_5390332,5.851019,6.132169,6.136721,6.066045,6.272628,0.06891483622094738
mobley_1650157~mobley_6497672,46.723334,46.952022,45.992489,44.30977,46.925889,0.49902396619695516
mobley_2068538~mobley_1662128,14.563437,14.491079,14.671534,14.574901,14.336174,0.05577464267837136
mobley_1502181~mobley_36119,2.08006,2.222618,1.816032,2.06633,2.166706,0.06973453670198149
